Date,Sales,States,County
20/05/2023,5455,Oregon,Deschutes
20/05/2023,4553,Pennsylvania,Bucks
20/05/2023,1708,South Carolina,Anderson
20/05/2023,1551,South Dakota,Brookings
20/05/2023,6545,Tennessee,Blount
20/05/2023,4786,Texas,Archer
20/05/2023,6868,Utah,Daggett
20/05/2023,9597,Vermont,Essex
20/05/2023,3735,Virginia,Amherst
20/05/2023,9415,Washington,Clallam
20/05/2023,4844,West Virginia,Brooke
20/05/2023,7339,Wisconsin,Brown
20/05/2023,4089,Wyoming,Converse
26/05/2023,1473,Alabama,Bullock
26/05/2023,9346,Alaska,Denali
26/05/2023,5556,Arizona,Greenlee
26/05/2023,3815,Arkansas,Bradley
26/05/2023,5014,California,Colusa
26/05/2023,8897,Colorado,Bent
26/05/2023,7694,Connecticut,New London
26/05/2023,6454,Florida,Brevard
26/05/2023,8731,Georgia,Baldwin
26/05/2023,1745,Hawaii,Maui
26/05/2023,7688,Idaho,Bonneville
26/05/2023,9384,Illinois,Champaign
26/05/2023,5953,Indiana,Clark
26/05/2023,7541,Iowa,Buchanan
26/05/2023,3181,Kansas,Chautauqua
26/05/2023,5673,Kentucky,Boyd
26/05/2023,1935,Louisiana,Calcasieu
26/05/2023,8785,Maine,Penobscot
26/05/2023,6853,Maryland,Frederick
26/05/2023,8649,Massachusetts,Nantucket
26/05/2023,3445,Michigan,Benzie
26/05/2023,9969,Minnesota,Carver
26/05/2023,9633,Mississippi,Choctaw
26/05/2023,5989,Missouri,Boone
26/05/2023,4539,Montana,Daniels
26/05/2023,8813,Nebraska,Buffalo
26/05/2023,1601,Nevada,Lyon
26/05/2023,5803,New Hampshire,Sullivan
26/05/2023,1861,New Jersey,Hunterdon
26/05/2023,4577,New Mexico,Grant
26/05/2023,5441,New York,Clinton
26/05/2023,5166,North Carolina,Brunswick
26/05/2023,3319,North Dakota,Cavalier
26/05/2023,8750,Ohio,Carroll
26/05/2023,9770,Oklahoma,Carter
26/05/2023,7495,Oregon,Douglas
26/05/2023,7086,Pennsylvania,Butler
26/05/2023,6450,South Carolina,Bamberg
26/05/2023,4097,South Dakota,Brown
26/05/2023,1045,Tennessee,Bradley
26/05/2023,9551,Texas,Armstrong
26/05/2023,3805,Utah,Davis
26/05/2023,6515,Vermont,Franklin
26/05/2023,7440,Virginia,Appomattox
26/05/2023,4456,Washington,Clark
26/05/2023,4150,West Virginia,Cabell
26/05/2023,1055,Wisconsin,Buffalo
26/05/2023,6353,Wyoming,Crook
01/06/2023,6145,Alabama,Butler
01/06/2023,7419,Alaska,Dillingham
01/06/2023,5534,Arizona,La Paz
01/06/2023,8519,Arkansas,Calhoun
01/06/2023,5541,California,Contra Costa
01/06/2023,7598,Colorado,Boulder
01/06/2023,5335,Connecticut,Tolland
01/06/2023,9554,Florida,Broward
01/06/2023,8588,Georgia,Banks
01/06/2023,4714,Hawaii,Hawaii
01/06/2023,1745,Idaho,Ada
01/06/2023,7555,Illinois,Adams
01/06/2023,4399,Indiana,Adams
01/06/2023,8534,Iowa,Adair
01/06/2023,7476,Kansas,Allen
01/06/2023,4841,Kentucky,Adair
01/06/2023,6706,Louisiana,Acadia
01/06/2023,1708,Maine,Androscoggin
01/06/2023,9663,Maryland,Allegany
01/06/2023,5395,Massachusetts,Barnstable
01/06/2023,1658,Michigan,Alcona
01/06/2023,1545,Minnesota,Aitkin
01/06/2023,3658,Mississippi,Adams
01/06/2023,7351,Missouri,Adair
01/06/2023,5009,Montana,Beaverhead
01/06/2023,4003,Nebraska,Adams
01/06/2023,8805,Nevada,Churchill
01/06/2023,7364,New Hampshire,Belknap
01/06/2023,5383,New Jersey,Atlantic
01/06/2023,1106,New Mexico,Bernalillo
01/06/2023,1441,New York,Albany
01/06/2023,1133,North Carolina,Alamance
01/06/2023,6733,North Dakota,Adams
01/06/2023,5665,Ohio,Adams
01/06/2023,6113,Oklahoma,Adair
01/06/2023,8951,Oregon,Baker
01/06/2023,8715,Pennsylvania,Adams
01/06/2023,9794,South Carolina,Barnwell
01/06/2023,8756,South Dakota,Brule
01/06/2023,4089,Tennessee,Campbell
01/06/2023,5968,Texas,Atascosa
01/06/2023,7833,Utah,Duchesne
01/06/2023,7636,Vermont,Grand Isle
01/06/2023,5433,Virginia,Arlington
01/06/2023,7340,Washington,Columbia
01/06/2023,1937,West Virginia,Calhoun
01/06/2023,1876,Wisconsin,Burnett
01/06/2023,8585,Wyoming,Fremont
07/06/2023,5867,Alabama,Calhoun
07/06/2023,1305,Alaska,Fairbanks North Star
07/06/2023,5809,Arizona,Maricopa
07/06/2023,5751,Arkansas,Carroll
07/06/2023,4306,California,Del Norte
07/06/2023,1907,Colorado,Broomfield
07/06/2023,4734,Connecticut,Windham
07/06/2023,4451,Florida,Calhoun
07/06/2023,6563,Georgia,Barrow
07/06/2023,4031,Hawaii,Honolulu
07/06/2023,7548,Idaho,Adams
07/06/2023,5655,Illinois,Alexander
07/06/2023,5891,Indiana,Allen
07/06/2023,9608,Iowa,Adams
07/06/2023,8494,Kansas,Anderson
07/06/2023,6905,Kentucky,Allen
07/06/2023,5168,Louisiana,Allen
07/06/2023,4595,Maine,Aroostook
07/06/2023,5800,Maryland,Anne Arundel
07/06/2023,5069,Massachusetts,Berkshire
07/06/2023,8971,Michigan,Alger
07/06/2023,5095,Minnesota,Anoka
07/06/2023,1817,Mississippi,Alcorn
07/06/2023,8754,Missouri,Andrew
07/06/2023,5319,Montana,Big Horn
07/06/2023,3198,Nebraska,Antelope
07/06/2023,4854,Nevada,Clark
07/06/2023,6599,New Hampshire,Carroll
07/06/2023,3110,New Jersey,Bergen
07/06/2023,3557,New Mexico,Catron
07/06/2023,4063,New York,Allegany
07/06/2023,9783,North Carolina,Alexander
07/06/2023,5585,North Dakota,Barnes
07/06/2023,9687,Ohio,Allen
07/06/2023,5001,Oklahoma,Alfalfa
07/06/2023,5556,Oregon,Benton
07/06/2023,9368,Pennsylvania,Allegheny
07/06/2023,5808,South Carolina,Beaufort
07/06/2023,7139,South Dakota,Buffalo
07/06/2023,6975,Tennessee,Cannon
07/06/2023,1855,Texas,Austin
07/06/2023,3113,Utah,Emery
07/06/2023,9730,Vermont,Lamoille
07/06/2023,5106,Virginia,Augusta
07/06/2023,5466,Washington,Cowlitz
07/06/2023,6834,West Virginia,Clay
07/06/2023,5574,Wisconsin,Calumet
07/06/2023,7065,Wyoming,Goshen
13/06/2023,9159,Alabama,Chambers
13/06/2023,3819,Alaska,Haines
13/06/2023,4615,Arizona,Mohave
13/06/2023,9350,Arkansas,Chicot
13/06/2023,1475,California,El Dorado
13/06/2023,8590,Colorado,Chaffee
13/06/2023,5014,Connecticut,Fairfield
13/06/2023,1133,Florida,Charlotte
13/06/2023,1995,Georgia,Bartow
13/06/2023,5808,Hawaii,Kalawao
13/06/2023,5433,Idaho,Bannock
13/06/2023,3655,Illinois,Bond
13/06/2023,6143,Indiana,Bartholomew
13/06/2023,7517,Iowa,Allamakee
13/06/2023,7499,Kansas,Atchison
13/06/2023,8596,Kentucky,Anderson
13/06/2023,9691,Louisiana,Ascension
13/06/2023,7868,Maine,Cumberland
13/06/2023,4471,Maryland,Baltimore
13/06/2023,5851,Massachusetts,Bristol
13/06/2023,5675,Michigan,Allegan
13/06/2023,6407,Minnesota,Becker
13/06/2023,9693,Mississippi,Amite
13/06/2023,9054,Missouri,Atchison
13/06/2023,8475,Montana,Blaine
13/06/2023,1381,Nebraska,Arthur
13/06/2023,7474,Nevada,Douglas
13/06/2023,5357,New Hampshire,Cheshire
13/06/2023,5976,New Jersey,Burlington
13/06/2023,5015,New Mexico,Chaves
13/06/2023,5514,New York,Bronx
13/06/2023,1889,North Carolina,Alleghany
13/06/2023,5003,North Dakota,Benson
13/06/2023,9790,Ohio,Ashland
13/06/2023,5510,Oklahoma,Atoka
13/06/2023,7649,Oregon,Clackamas
13/06/2023,3511,Pennsylvania,Armstrong
13/06/2023,6130,South Carolina,Berkeley
13/06/2023,3751,South Dakota,Butte
13/06/2023,5701,Tennessee,Carroll
13/06/2023,4851,Texas,Bailey
13/06/2023,7949,Utah,Garfield
13/06/2023,5067,Vermont,Orange
13/06/2023,9195,Virginia,Bath
13/06/2023,4815,Washington,Douglas
13/06/2023,1660,West Virginia,Doddridge
13/06/2023,8460,Wisconsin,Chippewa
13/06/2023,6340,Wyoming,Hot Springs
19/06/2023,1581,Alabama,Cherokee
19/06/2023,8434,Alaska,Juneau
19/06/2023,4554,Arizona,Navajo
19/06/2023,8164,Arkansas,Clark
19/06/2023,1116,California,Fresno
19/06/2023,8601,Colorado,Cheyenne
19/06/2023,6111,Connecticut,Hartford
19/06/2023,5075,Florida,Citrus
19/06/2023,7164,Georgia,Ben Hill
19/06/2023,6198,Hawaii,Kauai
19/06/2023,5193,Idaho,Bear Lake
19/06/2023,5853,Illinois,Boone
19/06/2023,6313,Indiana,Benton
19/06/2023,7859,Iowa,Appanoose
19/06/2023,8791,Kansas,Barber
19/06/2023,6837,Kentucky,Ballard
19/06/2023,1037,Louisiana,Assumption
19/06/2023,1078,Maine,Franklin
19/06/2023,5535,Maryland,Calvert
19/06/2023,7797,Massachusetts,Dukes
19/06/2023,7591,Michigan,Alpena
19/06/2023,1189,Minnesota,Beltrami
19/06/2023,5587,Mississippi,Attala
19/06/2023,4563,Missouri,Audrain
19/06/2023,1605,Montana,Broadwater
19/06/2023,5855,Nebraska,Banner
19/06/2023,5149,Nevada,Elko
19/06/2023,5497,New Hampshire,Coos
19/06/2023,9865,New Jersey,Camden
19/06/2023,5004,New Mexico,Cibola
19/06/2023,7185,New York,Broome
19/06/2023,6005,North Carolina,Anson
19/06/2023,7337,North Dakota,Billings
19/06/2023,9551,Ohio,Ashtabula
19/06/2023,8847,Oklahoma,Beaver
19/06/2023,6558,Oregon,Clatsop
19/06/2023,3511,Pennsylvania,Beaver
19/06/2023,3196,South Carolina,Calhoun
19/06/2023,7165,South Dakota,Campbell
19/06/2023,4065,Tennessee,Carter
19/06/2023,5435,Texas,Bandera
19/06/2023,1947,Utah,Grand
19/06/2023,4537,Vermont,Orleans
19/06/2023,8369,Virginia,Bedford
19/06/2023,9878,Washington,Ferry
19/06/2023,8888,West Virginia,Fayette
19/06/2023,8545,Wisconsin,Clark
19/06/2023,8900,Wyoming,Johnson
25/06/2023,3935,Alabama,Autauga
25/06/2023,1016,Alaska,Aleutians East
25/06/2023,5411,Arizona,Apache
25/06/2023,5157,Arkansas,Arkansas
25/06/2023,9101,California,Alameda
25/06/2023,5081,Colorado,Adams
25/06/2023,9615,Connecticut,Litchfield
25/06/2023,3805,Florida,Clay
25/06/2023,5565,Georgia,Berrien
25/06/2023,5654,Hawaii,Maui
25/06/2023,5536,Idaho,Benewah
25/06/2023,8555,Illinois,Brown
25/06/2023,1061,Indiana,Blackford
25/06/2023,5667,Iowa,Audubon
25/06/2023,7405,Kansas,Barton
25/06/2023,8336,Kentucky,Barren
25/06/2023,5631,Louisiana,Avoyelles
25/06/2023,9498,Maine,Hancock
25/06/2023,3565,Maryland,Caroline
25/06/2023,4495,Massachusetts,Essex
25/06/2023,7958,Michigan,Antrim
25/06/2023,5404,Minnesota,Benton
25/06/2023,3670,Mississippi,Benton
25/06/2023,5851,Missouri,Barry
25/06/2023,4955,Montana,Carbon
25/06/2023,1515,Nebraska,Blaine
25/06/2023,3656,Nevada,Esmeralda
25/06/2023,8653,New Hampshire,Grafton
25/06/2023,5787,New Jersey,Cape May
25/06/2023,7540,New Mexico,Colfax
25/06/2023,9649,New York,Cattaraugus
25/06/2023,3033,North Carolina,Ashe
25/06/2023,7499,North Dakota,Bottineau
25/06/2023,9539,Ohio,Athens
25/06/2023,7598,Oklahoma,Beckham
25/06/2023,9985,Oregon,Columbia
25/06/2023,7857,Pennsylvania,Bedford
25/06/2023,8154,South Carolina,Charleston
25/06/2023,8978,South Dakota,Aurora
25/06/2023,9955,Tennessee,Anderson
25/06/2023,1531,Texas,Anderson
25/06/2023,9509,Utah,Beaver
25/06/2023,8697,Vermont,Addison
25/06/2023,5535,Virginia,Accomack
25/06/2023,3558,Washington,Adams
25/06/2023,3509,West Virginia,Barbour
25/06/2023,4761,Wisconsin,Adams
25/06/2023,5304,Wyoming,Albany
01/07/2023,1878,Alabama,Baldwin
01/07/2023,5383,Alaska,Aleutians West
01/07/2023,8158,Arizona,Cochise
01/07/2023,6361,Arkansas,Ashley
01/07/2023,1841,California,Alpine
01/07/2023,9365,Colorado,Alamosa
01/07/2023,1955,Connecticut,Middlesex
01/07/2023,9155,Florida,Alachua
01/07/2023,7495,Georgia,Appling
01/07/2023,4576,Hawaii,Hawaii
01/07/2023,9156,Idaho,Bingham
01/07/2023,6555,Illinois,Bureau
01/07/2023,6015,Indiana,Boone
01/07/2023,1550,Iowa,Benton
01/07/2023,5155,Kansas,Bourbon
01/07/2023,3755,Kentucky,Bath
01/07/2023,5551,Louisiana,Beauregard
01/07/2023,7459,Maine,Kennebec
01/07/2023,3478,Maryland,Carroll
01/07/2023,1550,Massachusetts,Franklin
01/07/2023,8745,Michigan,Arenac
01/07/2023,4377,Minnesota,Big Stone
01/07/2023,6949,Mississippi,Bolivar
01/07/2023,9845,Missouri,Barton
01/07/2023,4195,Montana,Carter
01/07/2023,1446,Nebraska,Boone
01/07/2023,4309,Nevada,Eureka
01/07/2023,4639,New Hampshire,Hillsborough
01/07/2023,1551,New Jersey,Cumberland
01/07/2023,9910,New Mexico,Curry
01/07/2023,5504,New York,Cayuga
01/07/2023,8601,North Carolina,Avery
01/07/2023,6511,North Dakota,Bowman
01/07/2023,3446,Ohio,Auglaize
01/07/2023,7904,Oklahoma,Blaine
01/07/2023,8417,Oregon,Coos
01/07/2023,3668,Pennsylvania,Berks
01/07/2023,3904,South Carolina,Abbeville
01/07/2023,8359,South Dakota,Beadle
01/07/2023,4860,Tennessee,Bedford
01/07/2023,5349,Texas,Andrews
01/07/2023,6315,Utah,Box Elder
01/07/2023,8193,Vermont,Bennington
01/07/2023,5105,Virginia,Albemarle
01/07/2023,5471,Washington,Asotin
01/07/2023,5595,West Virginia,Berkeley
01/07/2023,9951,Wisconsin,Ashland
01/07/2023,3194,Wyoming,Big Horn
07/07/2023,6100,Alabama,Barbour
07/07/2023,6760,Alaska,Anchorage
07/07/2023,5150,Arizona,Coconino
07/07/2023,9380,Arkansas,Baxter
07/07/2023,1904,California,Amador
07/07/2023,3155,Colorado,Arapahoe
07/07/2023,8673,Connecticut,New Haven
07/07/2023,4080,Florida,Baker
07/07/2023,3134,Georgia,Atkinson
07/07/2023,4965,Hawaii,Honolulu
07/07/2023,4850,Idaho,Blaine
07/07/2023,8696,Illinois,Calhoun
07/07/2023,1945,Indiana,Brown
07/07/2023,3339,Iowa,Black Hawk
07/07/2023,5146,Kansas,Brown
07/07/2023,7844,Kentucky,Bell
07/07/2023,1980,Louisiana,Bienville
07/07/2023,5436,Maine,Knox
07/07/2023,5487,Maryland,Cecil
07/07/2023,8509,Massachusetts,Hampden
07/07/2023,6937,Michigan,Baraga
07/07/2023,4435,Minnesota,Blue Earth
07/07/2023,6155,Mississippi,Calhoun
07/07/2023,3507,Missouri,Bates
07/07/2023,4898,Montana,Cascade
07/07/2023,9015,Nebraska,Box Butte
07/07/2023,5557,Nevada,Humboldt
07/07/2023,6597,New Hampshire,Merrimack
07/07/2023,7907,New Jersey,Essex
07/07/2023,3565,New Mexico,De Baca
07/07/2023,8575,New York,Chautauqua
07/07/2023,9995,North Carolina,Beaufort
07/07/2023,8089,North Dakota,Burke
07/07/2023,6457,Ohio,Belmont
07/07/2023,3539,Oklahoma,Bryan
07/07/2023,5190,Oregon,Crook
07/07/2023,7534,Pennsylvania,Blair
07/07/2023,5455,South Carolina,Aiken
07/07/2023,8846,South Dakota,Bennett
07/07/2023,6569,Tennessee,Benton
07/07/2023,6886,Texas,Angelina
07/07/2023,1995,Utah,Cache
07/07/2023,1488,Vermont,Caledonia
07/07/2023,9707,Virginia,Alleghany
07/07/2023,6458,Washington,Benton
07/07/2023,7894,West Virginia,Boone
07/07/2023,7607,Wisconsin,Barron
07/07/2023,5059,Wyoming,Campbell
13/07/2023,9561,Alabama,Bibb
13/07/2023,9961,Alaska,Bethel
13/07/2023,4336,Arizona,Gila
13/07/2023,5754,Arkansas,Benton
13/07/2023,1717,California,Butte
13/07/2023,6361,Colorado,Archuleta
13/07/2023,7317,Connecticut,New London
13/07/2023,5976,Florida,Bay
13/07/2023,9648,Georgia,Bacon
13/07/2023,6386,Hawaii,Kalawao
13/07/2023,3559,Idaho,Boise
13/07/2023,4199,Illinois,Carroll
13/07/2023,4074,Indiana,Carroll
13/07/2023,7336,Iowa,Boone
13/07/2023,3305,Kansas,Butler
13/07/2023,4047,Kentucky,Boone
13/07/2023,9536,Louisiana,Bossier
13/07/2023,6856,Maine,Lincoln
13/07/2023,1534,Maryland,Charles
13/07/2023,6741,Massachusetts,Hampshire
13/07/2023,6448,Michigan,Barry
13/07/2023,5815,Minnesota,Brown
13/07/2023,9050,Mississippi,Carroll
13/07/2023,1839,Missouri,Benton
13/07/2023,5799,Montana,Chouteau
13/07/2023,1195,Nebraska,Boyd
13/07/2023,6568,Nevada,Lander
13/07/2023,6517,New Hampshire,Rockingham
13/07/2023,6479,New Jersey,Gloucester
13/07/2023,1909,New Mexico,Doña Ana
13/07/2023,5395,New York,Chemung
13/07/2023,8941,North Carolina,Bertie
13/07/2023,3560,North Dakota,Burleigh
13/07/2023,5346,Ohio,Brown
13/07/2023,5338,Oklahoma,Caddo
13/07/2023,4656,Oregon,Curry
13/07/2023,3559,Pennsylvania,Bradford
13/07/2023,6087,South Carolina,Allendale
13/07/2023,5504,South Dakota,Bon Homme
13/07/2023,1987,Tennessee,Bledsoe
13/07/2023,1877,Texas,Aransas
13/07/2023,3170,Utah,Carbon
13/07/2023,1044,Vermont,Chittenden
13/07/2023,5465,Virginia,Amelia
13/07/2023,8904,Washington,Chelan
13/07/2023,9341,West Virginia,Braxton
13/07/2023,6596,Wisconsin,Bayfield
13/07/2023,6894,Wyoming,Carbon
19/07/2023,3459,Alabama,Blount
19/07/2023,3755,Alaska,Bristol Bay
19/07/2023,9090,Arizona,Graham
19/07/2023,1841,Arkansas,Boone
19/07/2023,9175,California,Calaveras
19/07/2023,8813,Colorado,Baca
19/07/2023,1593,Connecticut,Tolland
19/07/2023,5159,Florida,Bradford
19/07/2023,6615,Georgia,Baker
19/07/2023,1756,Hawaii,Kauai
19/07/2023,7517,Idaho,Bonner
19/07/2023,6389,Illinois,Cass
19/07/2023,9068,Indiana,Cass
19/07/2023,5856,Iowa,Bremer
19/07/2023,1504,Kansas,Chase
19/07/2023,4680,Kentucky,Bourbon
19/07/2023,4884,Louisiana,Caddo
19/07/2023,7557,Maine,Oxford
19/07/2023,4978,Maryland,Dorchester
19/07/2023,5383,Massachusetts,Middlesex
19/07/2023,6546,Michigan,Bay
19/07/2023,7947,Minnesota,Carlton
19/07/2023,5155,Mississippi,Chickasaw
19/07/2023,5884,Missouri,Bollinger
19/07/2023,6004,Montana,Custer
19/07/2023,9981,Nebraska,Brown
19/07/2023,7555,Nevada,Lincoln
19/07/2023,5381,New Hampshire,Strafford
19/07/2023,1545,New Jersey,Hudson
19/07/2023,1979,New Mexico,Eddy
19/07/2023,5055,New York,Chenango
19/07/2023,8081,North Carolina,Bladen
19/07/2023,7106,North Dakota,Cass
19/07/2023,6157,Ohio,Butler
19/07/2023,5014,Oklahoma,Canadian
19/07/2023,7133,Oregon,Deschutes
19/07/2023,9640,Pennsylvania,Bucks
19/07/2023,8179,South Carolina,Anderson
19/07/2023,4737,South Dakota,Brookings
19/07/2023,3657,Tennessee,Blount
19/07/2023,5033,Texas,Archer
19/07/2023,5100,Utah,Daggett
19/07/2023,7164,Vermont,Essex
19/07/2023,8567,Virginia,Amherst
19/07/2023,5115,Washington,Clallam
19/07/2023,5915,West Virginia,Brooke
19/07/2023,7034,Wisconsin,Brown
19/07/2023,7535,Wyoming,Converse
25/07/2023,1151,Alabama,Bullock
25/07/2023,6481,Alaska,Denali
25/07/2023,1113,Arizona,Greenlee
25/07/2023,6651,Arkansas,Bradley
25/07/2023,5596,California,Colusa
25/07/2023,5016,Colorado,Bent
25/07/2023,7031,Connecticut,Windham
25/07/2023,6571,Florida,Brevard
25/07/2023,6759,Georgia,Baldwin
25/07/2023,5578,Hawaii,Maui
25/07/2023,8797,Idaho,Bonneville
25/07/2023,8513,Illinois,Champaign
25/07/2023,5973,Indiana,Clark
25/07/2023,9978,Iowa,Buchanan
25/07/2023,9098,Kansas,Chautauqua
25/07/2023,6560,Kentucky,Boyd
25/07/2023,6915,Louisiana,Calcasieu
25/07/2023,5393,Maine,Penobscot
25/07/2023,1357,Maryland,Frederick
25/07/2023,1473,Massachusetts,Nantucket
25/07/2023,1167,Michigan,Benzie
25/07/2023,7507,Minnesota,Carver
25/07/2023,8579,Mississippi,Choctaw
25/07/2023,9349,Missouri,Boone
25/07/2023,4935,Montana,Daniels
25/07/2023,5537,Nebraska,Buffalo
25/07/2023,5539,Nevada,Lyon
25/07/2023,9587,New Hampshire,Sullivan
25/07/2023,3385,New Jersey,Hunterdon
25/07/2023,7480,New Mexico,Grant
25/07/2023,5568,New York,Clinton
25/07/2023,6578,North Carolina,Brunswick
25/07/2023,4096,North Dakota,Cavalier
25/07/2023,8371,Ohio,Carroll
25/07/2023,3640,Oklahoma,Carter
25/07/2023,8959,Oregon,Douglas
25/07/2023,7695,Pennsylvania,Butler
25/07/2023,9010,South Carolina,Bamberg
25/07/2023,5505,South Dakota,Brown
25/07/2023,6330,Tennessee,Bradley
25/07/2023,4751,Texas,Armstrong
25/07/2023,9980,Utah,Davis
25/07/2023,1915,Vermont,Franklin
25/07/2023,9174,Virginia,Appomattox
25/07/2023,6987,Washington,Clark
25/07/2023,7573,West Virginia,Cabell
25/07/2023,1651,Wisconsin,Buffalo
25/07/2023,9497,Wyoming,Crook
31/07/2023,9554,Alabama,Butler
31/07/2023,3178,Alaska,Dillingham
31/07/2023,6886,Arizona,La Paz
31/07/2023,5555,Arkansas,Calhoun
31/07/2023,3385,California,Contra Costa
31/07/2023,7866,Colorado,Boulder
31/07/2023,6395,Connecticut,Fairfield
31/07/2023,3877,Florida,Broward
31/07/2023,5660,Georgia,Banks
31/07/2023,8143,Hawaii,Hawaii
31/07/2023,3783,Idaho,Ada
31/07/2023,6393,Illinois,Adams
31/07/2023,5515,Indiana,Adams
31/07/2023,5193,Iowa,Adair
31/07/2023,3518,Kansas,Allen
31/07/2023,1735,Kentucky,Adair
31/07/2023,8544,Louisiana,Acadia
31/07/2023,6104,Maine,Androscoggin
31/07/2023,6574,Maryland,Allegany
31/07/2023,4094,Massachusetts,Barnstable
31/07/2023,6144,Michigan,Alcona
31/07/2023,3180,Minnesota,Aitkin
31/07/2023,5150,Mississippi,Adams
31/07/2023,5188,Missouri,Adair
31/07/2023,3879,Montana,Beaverhead
31/07/2023,6590,Nebraska,Adams
31/07/2023,8500,Nevada,Churchill
31/07/2023,1005,New Hampshire,Belknap
31/07/2023,6400,New Jersey,Atlantic
31/07/2023,5511,New Mexico,Bernalillo
31/07/2023,8051,New York,Albany
31/07/2023,7608,North Carolina,Alamance
31/07/2023,9530,North Dakota,Adams
31/07/2023,8347,Ohio,Adams
31/07/2023,5789,Oklahoma,Adair
31/07/2023,5858,Oregon,Baker
31/07/2023,4300,Pennsylvania,Adams
31/07/2023,5575,South Carolina,Barnwell
31/07/2023,3010,South Dakota,Brule
31/07/2023,1903,Tennessee,Campbell
31/07/2023,5903,Texas,Atascosa
31/07/2023,5735,Utah,Duchesne
31/07/2023,3938,Vermont,Grand Isle
31/07/2023,5530,Virginia,Arlington
31/07/2023,8617,Washington,Columbia
31/07/2023,9476,West Virginia,Calhoun
31/07/2023,8448,Wisconsin,Burnett
31/07/2023,4678,Wyoming,Fremont
06/08/2023,3145,Alabama,Calhoun
06/08/2023,6343,Alaska,Fairbanks North Star
06/08/2023,5494,Arizona,Maricopa
06/08/2023,5067,Arkansas,Carroll
06/08/2023,5517,California,Del Norte
06/08/2023,4056,Colorado,Broomfield
06/08/2023,3075,Connecticut,Hartford
06/08/2023,5309,Florida,Calhoun
06/08/2023,6545,Georgia,Barrow
06/08/2023,5746,Hawaii,Honolulu
06/08/2023,8539,Idaho,Adams
06/08/2023,5757,Illinois,Alexander
06/08/2023,5618,Indiana,Allen
06/08/2023,7809,Iowa,Adams
06/08/2023,1875,Kansas,Anderson
06/08/2023,7465,Kentucky,Allen
06/08/2023,4501,Louisiana,Allen
06/08/2023,4656,Maine,Aroostook
06/08/2023,5801,Maryland,Anne Arundel
06/08/2023,5616,Massachusetts,Berkshire
06/08/2023,5418,Michigan,Alger
06/08/2023,4075,Minnesota,Anoka
06/08/2023,5454,Mississippi,Alcorn
06/08/2023,3450,Missouri,Andrew
06/08/2023,5659,Montana,Big Horn
06/08/2023,6730,Nebraska,Antelope
06/08/2023,3569,Nevada,Clark
06/08/2023,4569,New Hampshire,Carroll
06/08/2023,5836,New Jersey,Bergen
06/08/2023,5070,New Mexico,Catron
06/08/2023,1996,New York,Allegany
06/08/2023,5405,North Carolina,Alexander
06/08/2023,9056,North Dakota,Barnes
06/08/2023,5534,Ohio,Allen
06/08/2023,4836,Oklahoma,Alfalfa
06/08/2023,7946,Oregon,Benton
06/08/2023,5373,Pennsylvania,Allegheny
06/08/2023,7540,South Carolina,Beaufort
06/08/2023,9750,South Dakota,Buffalo
